"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"589770453440430080","Sun Apr 19 12:40:08 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai http://t.co/YazT8YaIci","589770453440430080","","","in","leave","0","0","0","https://x.com/baejuf/status/589770453440430080","633584461","baejuf"
"589770451389296641","Sun Apr 19 12:40:07 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai http://t.co/3JE2FHWN2A","589770451389296641","","","in","","0","0","0","https://x.com/ulzzkids/status/589770451389296641","2561575170","ulzzkids"
"589770440026890241","Sun Apr 19 12:40:04 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai http://t.co/1qCH2Hv1Qb","589770440026890241","","","in","Bandung, Indonesia","0","0","0","https://x.com/magnetcrew/status/589770440026890241","917624202","magnetcrew"
"589770272208588801","Sun Apr 19 12:39:24 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai http://t.co/JymOuwMg9q","589770272208588801","","","in","","0","0","0","https://x.com/MariaGSoemitro/status/589770272208588801","138221060","MariaGSoemitro"
"589768553156325376","Sun Apr 19 12:32:35 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengoptimalkan pen... http://t.co/dyHJhayOSw","589768553156325376","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/gambarmuslim/status/589768553156325376","1410651655","gambarmuslim"
"589768548118986752","Sun Apr 19 12:32:33 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengoptimalkan pen... http://t.co/2QaKpu2rfs","589768548118986752","","","in","TwitterLand Indonesia","0","0","0","https://x.com/KahfieIDN/status/589768548118986752","2224381183","KahfieIDN"
"589768546177036288","Sun Apr 19 12:32:33 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengoptimalkan pen... http://t.co/ewdNcQWPn3","589768546177036288","","","in","","0","0","0","https://x.com/gausahsayur/status/589768546177036288","487451931","gausahsayur"
"589768526732210178","Sun Apr 19 12:32:28 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengoptimalkan pengelolaan limbah batik d...","589768526732210178","","","in","","0","0","0","https://x.com/didiafah/status/589768526732210178","2420338291","didiafah"
"589768518721114112","Sun Apr 19 12:32:26 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai http://t.co/k1824NDqx5","589768518721114112","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/hqnjp/status/589768518721114112","1310116142","hqnjp"
"589768515617357825","Sun Apr 19 12:32:26 +0000 2015","0","Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengoptimalkan pen... http://t.co/1VRro97poA","589768515617357825","","","in","World","0","0","0","https://x.com/BNews_ID/status/589768515617357825","499582472","BNews_ID"
"589768500954013696","Sun Apr 19 12:32:22 +0000 2015","0","[okezone] Industri Batik Diminta Tak Buang Limbah Berbahaya di Sungai: Pemilik industri batik diminta mengopti... http://t.co/TxdA70e7ZT","589768500954013696","","","in","on the net","0","0","0","https://x.com/kpekonomi/status/589768500954013696","118105145","kpekonomi"
"589677732449026048","Sun Apr 19 06:31:41 +0000 2015","0","Buang Limbah ke Kali Industri Batik Yogyakarta Mengancam Lingkungan http://t.co/Cw21226d5J #BersuaraDgnHati","589677732449026048","","","in","","0","0","0","https://x.com/KLIKdanBELANJA/status/589677732449026048","277885457","KLIKdanBELANJA"
"580008019120943106","Mon Mar 23 14:07:42 +0000 2015","0"," @GreenpeaceID: Bantu hentikan industri tekstil buang limbah mematikan sawah #DetoxMyFashion http://t.co/U4iCOrcHsj http://t.co/hq6NJIjSmR ","580008019120943106","https://pbs.twimg.com/media/CAyYnAMUUAEx7kF.jpg","","in","Jakarta","0","0","2","https://x.com/gintingski/status/580008019120943106","265920482","gintingski"
"577289503607562241","Mon Mar 16 02:05:17 +0000 2015","0","Team Patroli Air yg selalu sigap memantau Citarum dari industri nakal yang sering buang limbah ke Citarum http://t.co/PfqR5Er1we","577289503607562241","https://pbs.twimg.com/media/CALxtjxUwAAkdOt.jpg","","in","Karawang","0","0","1","https://x.com/forkadasC/status/577289503607562241","1005319933","forkadasC"
"575994233925988353","Thu Mar 12 12:18:21 +0000 2015","3","@e100ss rungkut industri depan pabrik bimoli..baunya menyengat...lagi ada yg buang limbah polusi @walhinasional","575994233925988353","","e100ss","in","","0","0","3","https://x.com/jokodewe14/status/575994233925988353","2344428158","jokodewe14"
"567255217888976897","Mon Feb 16 09:32:37 +0000 2015","0","#4 belum lagi kurangnya kemampuan dan lemahnya sistem pengolahan limbah domestik maupun industri yg kelanjutannya di buang ke laut","567255217888976897","","","in","Makassar - Indonesia","0","0","0","https://x.com/KOPHISULSEL/status/567255217888976897","992595319","KOPHISULSEL"
"566133258945961984","Fri Feb 13 07:14:21 +0000 2015","0","PT KIM Diduga Lindungi Industri Buang Limbah Sembarangan http://t.co/TICgLLrZg3","566133258945961984","","","in","Medan","0","0","0","https://x.com/onedacool/status/566133258945961984","241422756","onedacool"
"563258223268876288","Thu Feb 05 08:49:59 +0000 2015","0","Tak miliki IPAL mayoritas industri kecil dan menengah di Indramayu buang limbah...cc:@CirebonTrustCom @kotaindramayu http://t.co/3MV61e9jp7","563258223268876288","","","in","cirebon","0","0","0","https://x.com/ilahlustiawan/status/563258223268876288","370705293","ilahlustiawan"
"563186182280867841","Thu Feb 05 04:03:44 +0000 2015","0","Tak miliki IPAL mayoritas industri kecil dan menengah di Indramayu buang limbah ke sungai http://t.co/rh40WWFxej #kabarIMY","563186182280867841","","","in","Indramayu, Indonesia","0","0","2","https://x.com/kotaindramayu/status/563186182280867841","45998713","kotaindramayu"
"563161831439474690","Thu Feb 05 02:26:58 +0000 2015","0","Tak Miliki IPAL Mayoritas Industri Kecil dan Menengah di Indramayu Buang Limbah ke Sungai http://t.co/RRy3O7aQbG #radarcirebon","563161831439474690","","","in","Cirebon","0","0","0","https://x.com/dewiratnal/status/563161831439474690","2951733421","dewiratnal"
"563030331725742083","Wed Feb 04 17:44:26 +0000 2015","0","Dua Industri Sawit Buang Limbah ke Sungai Batanghari http://t.co/LkJjn2vxRD","563030331725742083","","","in","","0","0","0","https://x.com/infojambi123/status/563030331725742083","2244660583","infojambi123"
"563014808564682753","Wed Feb 04 16:42:45 +0000 2015","0","Dua Industri Sawit Buang Limbah ke Sungai Batanghari - BeritaSatu http://t.co/2bk8UWyNP1","563014808564682753","","","in","jambi","0","0","0","https://x.com/Berito_Jambi/status/563014808564682753","861275262","Berito_Jambi"
"563013397344944129","Wed Feb 04 16:37:08 +0000 2015","0","#TuitIndonesia Dua Industri Sawit Buang Limbah ke Sungai Batanghari #Indonesia #Tuit","563013397344944129","","","in","@Tiket_KA","0","0","0","https://x.com/Tiket_KA/status/563013397344944129","218530743","Tiket_KA"
"563011481294622722","Wed Feb 04 16:29:32 +0000 2015","0","Dua Industri Sawit Buang Limbah ke Sungai Batanghari http://t.co/CAYvYmOWpn","563011481294622722","","","in","Cirebon Timur","0","0","0","https://x.com/EastCirebonInfo/status/563011481294622722","2864382193","EastCirebonInfo"
"563010491191402496","Wed Feb 04 16:25:35 +0000 2015","1","Dua Industri Sawit Buang Limbah ke Sungai Batanghari http://t.co/6QZWVQ44tC","563010491191402496","","","in","Jakarta","0","1","3","https://x.com/Beritasatu/status/563010491191402496","154102750","Beritasatu"
"561896776110575618","Sun Feb 01 14:40:05 +0000 2015","0","Diduga Industri Buang Limbah ke Sungai http://t.co/Qb5T8sWYdR","561896776110575618","","","in","Surabaya","0","0","0","https://x.com/bhirawaonline/status/561896776110575618","2375363126","bhirawaonline"
"560800398663897088","Thu Jan 29 14:15:20 +0000 2015","0","Kalo industri pertambangan gak seenaknya buang limbah masa depan lingkungan Indonesia kayaknya akan tambah oke. Gitu kan yaa~","560803383561302016","","aMrazing","in","amrazing007@gmail.com","0","6","6","https://x.com/aMrazing/status/560803383561302016","76298119","aMrazing"
"559294061501087744","Mon Jan 26 03:49:39 +0000 2015","0","@rohmatsarman @dwipnj02 @KarawangUpDate menurut bapa bagaimana menanggulangi industri yg nakal buang limbah sembarangan?","559558759786090502","","rohmatsarman","in","Karawang","0","1","0","https://x.com/aggumilar_/status/559558759786090502","452016021","aggumilar_"
"546772693698097152","Sun Dec 21 21:02:23 +0000 2014","0","BLH Jatim Indikasikan Dua Perusahaan Industri Buang Limbah http://t.co/C0oLUDzSFo","546772693698097152","","","in","Surabaya","0","0","0","https://x.com/bhirawaonline/status/546772693698097152","2375363126","bhirawaonline"
"545798604477059074","Fri Dec 19 04:31:42 +0000 2014","0"," @Satiotyo: wow .......!!!! 21 Industri Buang Limbah ke Kali Surabaya http://t.co/NpdUVohsq2","545798604477059074","","","in","","0","0","1","https://x.com/twitsby/status/545798604477059074","2505943254","twitsby"
"545798326159802368","Fri Dec 19 04:30:36 +0000 2014","0","wow .......!!!! 21 Industri Buang Limbah ke Kali Surabaya http://t.co/UbPn7qywDd","545798326159802368","","","in","DeliTua, Medan, Sumatera Utara","0","0","0","https://x.com/Teguh_SeptyoH/status/545798326159802368","1974931609","Teguh_SeptyoH"
"545798029995802624","Fri Dec 19 04:29:25 +0000 2014","5","21 Industri Buang Limbah ke Kali Surabaya http://t.co/eEKWrtVd4K http://t.co/vnZnkNIMpk","545798029995802624","https://pbs.twimg.com/media/B5MQX7NCAAAGa_V.jpg","","in","Jakarta - Indonesia","0","1","11","https://x.com/mediaindonesia/status/545798029995802624","68930552","mediaindonesia"
"545133923400183808","Wed Dec 17 08:30:30 +0000 2014","0","Photo: Buang Limbah Serampangan Tim Patroli Air Jatim Panggil 21 Industri Tim Patroli Air Terpadu Jatim... http://t.co/Hk9oFXyGt8","545133923400183808","","","in","","0","0","0","https://x.com/encietyco/status/545133923400183808","2297356831","encietyco"
"545133880378802177","Wed Dec 17 08:30:19 +0000 2014","0","Buang Limbah Serampangan Tim Patroli Air Jatim Panggil 21 Industri http://t.co/NdWelLMR9m","545133880378802177","","","in","Surabaya - Jawa Timur","0","0","0","https://x.com/EncietyNews/status/545133880378802177","2266300958","EncietyNews"
"541066876327960576","Sat Dec 06 03:11:31 +0000 2014","0","@ridwankamil agar sebelum di buang kesungai kadar limbah industri sudah tidak mencemari lingkungan!! terutama citarum dan saguling","541067385147379712","","ZahranGembox","in","","0","0","0","https://x.com/ZahranGembox/status/541067385147379712","252007180","ZahranGembox"
"540864545150234624","Fri Dec 05 13:45:30 +0000 2014","0","Aneh pribumi (prol) BABS di sungai = primitif terus kabar yang buang limbah industri = apa? :)","540864545150234624","","","in","Republik Madafaka. Planet Mars","0","0","0","https://x.com/Hadihaqyan/status/540864545150234624","325961609","Hadihaqyan"
"536360951180566530","Sun Nov 23 03:29:50 +0000 2014","0","@aheryawan asslm. Ust. Ada info dari greenpeace ada industri buang limbah di sungai (info di facebook tahun 2012) udah selesai diurus?","536360951180566530","","aheryawan","in","Palu","0","0","0","https://x.com/purnarahardjo/status/536360951180566530","115883020","purnarahardjo"
"532745771125178371","Thu Nov 13 04:04:24 +0000 2014","0","@SBYudhoyono saya fikir semua sampah yang susah terurai seperti limbah industri lebih baik di buang ke luar angkasa atau kalau ke matahari","532745771125178371","","SBYudhoyono","in","","0","1","0","https://x.com/aliwardana1805/status/532745771125178371","2898102313","aliwardana1805"
"531639260797878273","Mon Nov 10 02:47:31 +0000 2014","0","Kawasan Industri Cikampek Diduga Buang Limbah ke Citarum http://t.co/3laLVP5vh4 via @bijaksdotnet","531639260797878273","","","in","Indonesia","0","0","0","https://x.com/bijaksdotnet/status/531639260797878273","1356330482","bijaksdotnet"
"531474857075036160","Sun Nov 09 15:54:14 +0000 2014","0","http://t.co/18q5w1NFHI : Kawasan Industri Cikampek Diduga Buang Limbah ke Citarum http://t.co/u2mv2cN2vk","531474857075036160","","","in","Indonesia","0","0","0","https://x.com/sollyez/status/531474857075036160","84611533","sollyez"
"531471456635326464","Sun Nov 09 15:40:44 +0000 2014","0","@info - Kawasan Industri Cikampek Diduga Buang Limbah ke Citarum","531471456635326464","","INFO","in","Subang, Jawa Barat","0","0","0","https://x.com/GEMAWAHYUH/status/531471456635326464","15503908","GEMAWAHYUH"
"531471138442866690","Sun Nov 09 15:39:28 +0000 2014","0","Kawasan Industri Cikampek Diduga Buang Limbah ke Citarum http://t.co/8M0X3WzJAZ","531471138442866690","","","in","r-p-w","0","0","0","https://x.com/kokolohan/status/531471138442866690","424844550","kokolohan"
